person_id,zone_id,income_segment,income_rp_k,car_owner,moto_owner,time_car,cost_car,time_moto,cost_moto,time_4wrh,cost_4wrh,time_2wrh,cost_2wrh,time_krl,cost_krl,time_tj,cost_tj,time_royal,cost_royal,time_lrt,cost_lrt,time_mrt,cost_mrt,V_car,V_moto,V_4wrh,V_2wrh,V_krl,V_tj,V_royal,V_lrt,V_mrt
3969,J2,mid,10318,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3970,J2,mid,9167,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3971,J2,high,22050,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3972,J2,mid,8542,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3973,J3a,low,2679,0,0,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
3974,J5,mid,8653,0,0,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
3975,J2,low,3373,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3976,J2,mid,8903,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3977,J1b,mid,8264,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
3978,J1a,mid,10156,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
3979,J4,mid,7709,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
3980,J2,mid,9309,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3981,J2,high,19543,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3982,J3a,mid,9460,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
3983,J2,mid,8105,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3984,J2,high,21946,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3985,J2,low,2989,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3986,J1b,low,2767,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
3987,J1b,low,2643,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
3988,J4,mid,10494,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
3989,J2,low,2398,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3990,J2,mid,8533,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3991,J1a,mid,8476,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
3992,J1a,high,22928,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
3993,J2,mid,9809,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3994,J3a,low,2951,0,0,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
3995,J1a,low,2825,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
3996,J3b,mid,7688,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
3997,J1a,low,2778,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
3998,J2,low,3258,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
3999,J2,low,3017,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4000,J1a,high,23818,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4001,J4,mid,8590,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4002,J2,mid,9360,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4003,J5,high,25168,1,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4004,J1a,mid,8165,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4005,J4,mid,10858,1,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4006,J5,low,3272,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4007,J2,mid,9101,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4008,J2,high,24287,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4009,J2,low,2998,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4010,J1b,low,3358,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4011,J4,mid,10569,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4012,J4,high,22174,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4013,J4,low,2858,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4014,J3b,mid,9099,0,0,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4015,J1a,high,18810,1,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4016,J1a,mid,10214,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4017,J2,mid,9770,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4018,J3a,high,19493,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
4019,J1b,high,18269,1,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4020,J3b,low,3215,0,0,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4021,J2,mid,8696,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4022,J2,low,3234,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4023,J2,low,2503,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4024,J4,low,2953,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4025,J5,low,3054,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4026,J1a,mid,8693,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4027,J4,mid,9529,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4028,J5,mid,8478,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4029,J1b,mid,9539,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4030,J1a,low,2427,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4031,J1b,low,2721,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4032,J2,mid,9417,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4033,J2,mid,8678,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4034,J2,low,2769,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4035,J1b,low,3316,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4036,J1a,low,3537,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4037,J1a,mid,9687,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4038,J3b,low,2945,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4039,J2,mid,10107,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4040,J2,mid,9212,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4041,J2,mid,7998,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4042,J1b,mid,8833,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4043,J3b,high,23939,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4044,J2,mid,9201,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4045,J2,low,2834,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4046,J2,high,24082,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4047,J4,high,24267,1,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4048,J5,mid,10017,1,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4049,J2,mid,9519,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4050,J3b,low,2982,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4051,J2,mid,10168,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4052,J1b,low,3409,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4053,J1a,low,2927,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4054,J3a,mid,8083,0,0,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
4055,J4,mid,8841,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4056,J2,low,3015,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4057,J2,low,2881,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4058,J2,high,23760,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4059,J1b,low,2890,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4060,J4,low,2864,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4061,J2,low,2820,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4062,J4,low,3027,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4063,J2,mid,8880,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4064,J2,high,18961,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4065,J3b,mid,10388,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
4066,J5,high,20746,1,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4067,J4,mid,9090,1,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4068,J3a,low,3051,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
4069,J4,mid,9786,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
4070,J2,high,20072,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4071,J5,mid,8980,1,0,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4072,J1b,low,3720,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
4073,J2,low,2877,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
4074,J5,mid,7763,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
4075,J1a,high,24405,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
4076,J1b,mid,8980,1,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
